X4009.BIG.EDDY....230.,X4006.BIG.EDDY....500.,X6333.BRIDGER.....20.0,X6301.BRIDGER.....345.,X5031.CANAD.G1....20.0,X5002.CANALB......500.,X4010.CELILO......230.,X5032.CMAIN.GM....20.0,X7031.COLOEAST....20.0,X6203.COLSTRP.....230.,X4131.COULEE......20.0,X4101.COULEE......500.,X7032.CRAIG.......20.0,X2400.DEVERS......500.,X2901.ELDORADO....500.,X6533.EMERY.......20.0,X1002.FOURCORN....345.,X6202.GARRISON....500.,X6404.GONDER......345.,X1333.H.ALLEN.....20.0,X1303.H.ALLEN.....345.,X4132.HANFORD.....20.0,X1331.HOOVER......20.0,X2100.IMPERIAL....230.,X2302.IMPRLVLY....230.,X2301.IMPRLVLY....500.,X2634.INTERM1G....20.0,X2604.INTERMT.....345.,X2431.LUGO........20.0,X2401.LUGO........500.,X4031.MALIN.......20.0,X2438.MESA.CAL....20.0,X3333.METCALF.....20.0,X2030.MEXICO......20.0,X6102.MIDPOINT....345.,X6101.MIDPOINT....500.,X2202.MIGUEL......230.,X6335.NAUGHT......20.0,X1202.NAVAJO......500.,X1232.NAVAJO.2....20.0,X4201.NORTH.......500.,X8001.OLINDA......500.,X1431.PALOVRD2....20.0,X1403.PARKER......230.,X3234.PITSBURG....20.0,X3926.RIO.OSO.....115.,X3906.ROUND.MT....500.,X1004.SAN.JUAN....345.,X6507.SIGURD......345.,X1034.SJUAN.G4....20.0,X2619.SYLMARLA....230.,X3933.TESLA.......20.0,X3903.TESLA.......500.,X6401.TRACYSPP....345.,X6433.VALMY.......20.0,X6403.VALMY.......345.,X2603.VICTORVL....500.,X1402.WESTWING....500.
0.052981020998442624,0.05073036955812895,-0.0023550226171881743,0.001685518862030123,0.0807598305016284,0.192733050394261,0.040114495918087946,0.21461062674943263,0.10978919819087071,0.0701464384794691,0.13364463050559056,0.13353194331679427,0.11243467572782388,-0.0989812294844346,-0.06581796508715977,0.003979055998142178,-0.11153887487038247,0.07728662274041025,-0.009814525548074904,-0.1487447564049356,-0.14778691772301655,0.11410177347486535,-0.022472008651767544,-0.12429156057624466,-0.11569475835414735,-0.10625742910908964,0.02697219567244011,0.028148176298219692,0.017708712949724387,0.018335467418722648,-0.05708267816193681,-0.0465592207318331,-0.08519573388406086,-0.06184777923575112,-0.004236875998083146,-0.004015782763490346,-0.07702984885949594,0.014642056466343503,-0.08436740190971771,-0.08556053052844913,0.17292015457378776,0.003708857653755274,-0.14476622835916494,-0.08144804772357067,-0.1353959026093647,-0.039370578788212984,-0.010870395867921781,-0.1235583419172941,0.04543567717164155,-0.10635492586456348,-0.02469668743975808,-0.11075424090872805,0.0025324609066278473,-0.0067354011773805966,-0.04550275207014787,-0.04054971356359128,-0.016227704901752526,-0.08669128958195267
0.04455222220311431,0.04080486247074879,-0.002390172208486578,0.0018962087197897364,0.10767977400237044,0.20949244608019263,0.03775481968779711,0.22775005287684968,0.10551596592594391,0.06898086321770418,0.12985713085558737,0.1294679276505777,0.10840475903504276,-0.0998769872172507,-0.0723404661318119,0.003647467998321539,-0.12624335676654475,0.07728662274041025,-0.011553808556590666,-0.1546008491765623,-0.15430692879922361,0.10697041263248833,-0.03691829992782745,-0.11768030735406337,-0.11275336619262706,-0.11295834806177724,0.02670776238155571,0.027889936148715783,0.012016626644485927,0.012012892446720274,-0.07076365061399376,-0.044183750286319566,-0.09889555038805528,-0.08835397033672504,-0.005689519197404435,-0.004324689129909163,-0.08363240733324381,0.013501117001441297,-0.09861124898545069,-0.10079733733493519,0.16331347931983065,-0.015299037821701902,-0.15619514112427313,-0.09011273365168379,-0.146179647064886,-0.044685606924619224,-0.023914870909447227,-0.13728704657465832,0.042235981596154826,-0.1238793170581952,-0.029498821108671858,-0.1230602676763369,-0.013168796714307356,-0.010697401869963886,-0.047678970647412944,-0.04340532719484856,-0.018932322385453015,-0.09963028802709742
0.03973576574883197,0.03308502362484541,-0.002636219347598819,4.2137971549583515e-4,0.13998370620338046,0.18435335255083002,0.03775481968779711,0.20585100933083042,0.10124273366109009,0.06760336518111784,0.1255285598270638,0.12424276465126695,0.10518082568083575,-0.09539819855277235,-0.0741193300530687,0.002984291998606633,-0.1398719009629218,0.07554003239603967,-0.016771657582165537,-0.16045694194844906,-0.16734695095115512,0.09865049165011101,-0.05296973467924273,-0.11503580606513215,-0.10196826160031343,-0.11200107392573974,0.025385595927016273,0.02659873540108156,0.0031622701696237335,0.0037935449831452677,-0.08161407704141135,-0.04180827984080604,-0.11002665129757452,-0.10406134284102202,-0.007263215996687085,-0.005560314595584431,-0.08253198092093214,0.010838924916655408,-0.11285509606118367,-0.1148620820792237,0.1565888066418687,-0.031061682850187552,-0.18476742303746654,-0.0987774195797969,-0.15336881003523353,-0.04941007637918555,-0.03478526677736901,-0.15044372187146837,0.038396346905592064,-0.13838226149429034,-0.030184840204165685,-0.13312883503158549,-0.026337593428727175,-0.013966052441336854,-0.0530205980643443,-0.04607056658399666,-0.023665402981703665,-0.1229204852280132
0.03973576574883197,0.02977652126238536,-0.002987715260606271,-9.481043598831726e-4,0.19382359320426681,0.15921425902146738,0.03067579099613867,0.18395196578481118,0.09368239965390067,0.06453048494560713,0.12119998879854021,0.1201787489851793,0.09913595064175355,-0.09360668308694123,-0.07708410325520725,9.947639995355445e-4,-0.16210794675702322,0.0751033848098743,-0.02149256860529157,-0.17099790893794928,-0.17169362500171856,0.08914201052720556,-0.06581088248030367,-0.11503580606513215,-0.10000733349256066,-0.10242833256451454,0.0227412630179374,0.023499853606747948,-0.012016626644485927,-0.011380634949435803,-0.09152098812738724,-0.03800752712800549,-0.1203015136756654,-0.10798818596698727,-0.00980534159552622,-0.00720781521650003,-0.06382473191224454,0.008366889409339145,-0.12819462368111023,-0.12892682682377246,0.15370680406566023,-0.04218825581145338,-0.20762524856768294,-0.12303854017828275,-0.1593597791772785,-0.05452825162166701,-0.043916399306465785,-0.17332489630062045,0.033596803542397496,-0.15228091657893184,-0.031556878395305674,-0.14207867268077815,-0.03697392923651915,-0.01951285341095346,-0.05697735911394912,-0.05063954839398294,-0.03448387291620535,-0.15785578102967418
0.03491930929428226,0.02315951653746525,-0.0036204079040321733,-0.003055002937432522,0.22612752540467906,0.11731576980524279,0.029495952880993253,0.14453368740256003,0.08250625373025157,0.05827876308716325,0.1152482036343353,0.11379243865251647,0.08906115890989022,-0.09539819855277235,-0.08301364965935268,-3.3158799989426634e-4,-0.18649586795053583,0.07248349929326994,-0.02261067911076008,-0.17568278315530264,-0.1738669620271209,0.08557633010614901,-0.054574878154241696,-0.10313555026538201,-0.09510501322328761,-0.09859923602015198,0.01613043074529893,0.01704384986863416,-0.02150343715335713,-0.020864497407439363,-0.10001262620109581,-0.03420677441520494,-0.12715142192766263,-0.1109333183115157,-0.01125798479484751,-0.009473128570253262,-0.055021320613995485,0.0055145407470836285,-0.14462983184547365,-0.1465077577541331,0.1479427989132433,-0.053314828772719196,-0.2038156109795955,-0.1455667235912999,-0.16535074831932345,-0.05964642686412661,-0.05217790016610179,-0.19906621753330536,0.027357397170255218,-0.1722224651785123,-0.04184716482862706,-0.14879105091785894,-0.04761026504419866,-0.024861554345935403,-0.057175197166411784,-0.054827781719793134,-0.04192157099615649,-0.19537887652042157
0.032511081067274766,0.019851014175005198,-0.00453429727786872,-0.004845866728330757,0.23689550280521499,0.07122743166776788,0.029495952880993253,0.10073560031052153,0.06672816536755158,0.05298069371561579,0.10875534709161,0.10740612831998254,0.0757624338237304,-0.09181516762130901,-0.08538546822111619,-0.003647467998321539,-0.19653795314784114,0.06811702343219805,-0.028076997137531784,-0.17919643881838268,-0.19234032674267892,0.08557633010614901,-0.08186231723136254,-0.10974680348756329,-0.0911831570077821,-0.09477013947557689,0.007932998727177907,0.009038405233382238,-0.03921215010308152,-0.038567707328877536,-0.10661723359171149,-0.03040602170240439,-0.13057637605356617,-0.11289673987460733,-0.01440537839341281,-0.011326566768789027,-0.057222173438496664,0.002472035507316263,-0.15229959565531528,-0.1547121921884749,0.1431394612861581,-0.06583222335413037,-0.21524452374470368,-0.1472996607767686,-0.16774713597619464,-0.06299292606111018,-0.059134953521594896,-0.20821868730496618,0.021757929913188968,-0.19639403923867088,-0.058997642217343715,-0.15326596974233106,-0.058246600851990626,-0.02644635462296872,-0.06172547237344854,-0.05616040141434604,-0.05476850404335847,-0.194084976676022
0.033715195180778514,0.019851014175005198,-0.00562393460820509,-0.007795524736871776,0.2557394632552562,0.04608833813840525,0.02713627665044044,0.07445674805568744,0.048320395610983106,0.04609320353256644,0.10118034779172376,0.09985867065435437,0.06447866708405062,-0.09629395628578735,-0.09131501462526162,-0.004973819997751349,-0.19653795314784114,0.06331389998505774,-0.030810156150945223,-0.19325106147096294,-0.19016698971727658,0.08438776996562088,-0.08507260418171687,-0.10049104897645078,-0.08333944457720646,-0.08902649465892679,-0.003173199490847676,-0.0018076810466993842,-0.044904236408319975,-0.04425802480373583,-0.11275008331160631,-0.02660526898960384,-0.13400133017946972,-0.1187870045636642,-0.017310664792082268,-0.014003755277782592,-0.05282046778937213,-0.002091722352334786,-0.16763912327524186,-0.17112106105689825,0.14121812623528135,-0.07788601072875781,-0.2209589801272578,-0.15423140951941303,-0.16415255449075483,-0.06752054262175172,-0.06565719104230935,-0.21165086346943426,0.013598706195747545,-0.2090841156201367,-0.06654385226838513,-0.15438469944838698,-0.0668569679345478,-0.030804555384799343,-0.06350601484574435,-0.05958713777184633,-0.055444658414358666,-0.21478737418813867
0.03130696695350366,0.017645345933283537,-0.006783871121146073,-0.010745182745436187,0.29073538980610136,0.020949244608112295,0.018877409843898556,0.04817789580085335,0.020380030801896844,0.038675906412404704,0.09360534849171738,0.0923112129885973,0.04674703363595683,-0.09271092535412512,-0.08953615070400482,-0.009284463995787794,-0.19761389084754674,0.05851077653791744,-0.034909894671024004,-0.19676471713404298,-0.19668700079324233,0.07250216856218701,-0.07223145638065594,-0.0766905373769505,-0.06176923539236149,-0.08136830156998913,-0.0113706315089687,-0.010071365831512556,-0.037314788001335364,-0.03667093483730491,-0.11605238700686178,-0.021854328098576785,-0.13571380724251655,-0.11780529378222739,-0.020215951190751726,-0.01657797499795464,-0.04841876214024761,-0.006275167057004359,-0.17640456762952034,-0.18166961961511463,0.1392967911844046,-0.08344929720944219,-0.2095300673621496,-0.15769728389073523,-0.15816158534897592,-0.07086704181875715,-0.0687009018853738,-0.21393898091228597,0.0062394063721778045,-0.21331414108071478,-0.06654385226838513,-0.15438469944838698,-0.07141539756641045,-0.03417225597350064,-0.06607790952797869,-0.062062002918927515,-0.04462618847985698,-0.2341958718555685
0.025286396385717568,0.011028341208363431,-0.008049256407997876,-0.014010875540604931,0.32303932200711133,-0.025139093529362624,0.01297821926764751,0.008759617418602202,-0.011833566272043237,0.030516879580191496,0.08278392092046849,0.08186088698984682,0.022567533479359553,-0.07031698203193225,-0.07530523933381879,-0.01525304799300106,-0.2037108711459846,0.050214472401939006,-0.043233606211807565,-0.20027837279712304,-0.2075536859200128,0.06655936786033811,-0.0690211694303016,-0.04627877255497534,-0.02745299350766784,-0.061265544711501224,-0.021154663272454844,-0.019884491513463862,-0.03225515572996548,-0.031612874859731084,-0.11841117536067554,-0.017103387207655217,-0.13999499990003855,-0.10798818596698727,-0.023242291189355665,-0.019255163506948204,-0.029711513131560004,-0.011789707804087987,-0.17530888708532677,-0.18166961961511463,0.13353278603198765,-0.08623094044973291,-0.17524332906640208,-0.1455667235912999,-0.15456700386380215,-0.07342612943999788,-0.07087498105897745,-0.2225194213232656,-0.002239786902819395,-0.21633558783825135,-0.058997642217343715,-0.15326596974233106,-0.0739478584730383,-0.03724280651023894,-0.07260656525977392,-0.0649176165501848,-0.03448387291620535,-0.22125687341071107
0.016857597590389257,0.004411336483198445,-0.009384940877446488,-0.017171223406905564,0.3580352485579565,-0.05446803597997557,0.0011798381151454185,-0.017519234837204405,-0.04470458369445044,0.020874393323945938,0.0719624933492196,0.07141056099109636,-0.006850858377745812,-0.041652734579429904,-0.05929546404237596,-0.01989527999093177,-0.20550410064544083,0.04322811102426275,-0.04534559272214616,-0.20730568412328312,-0.21081369145799567,0.06299368743928156,-0.08507260418171687,-0.04098976997740648,-0.022550673238612495,-0.031590046492000666,-0.03331859465413546,-0.03228001869068362,-0.037314788001335364,-0.03667093483730491,-0.1221852367267566,-0.012352446316628157,-0.14427619255756058,-0.08835397033672504,-0.026873899187685766,-0.02203532080474042,0.0011004264123116744,-0.016733778818720513,-0.1698304843638723,-0.17698137136710523,0.12872944840490244,-0.090403405310169,-0.17524332906640208,-0.10917504269337873,-0.15576519769210473,-0.07952856915216881,-0.07478832357140612,-0.2276676855697772,-0.012478812744320085,-0.22358706005623186,-0.05007939397516231,-0.15438469944838698,-0.07799979592362036,-0.045166807895405524,-0.07339791746966853,-0.0704384695705479,-0.03651233602890565,-0.19279107683133515
